,price,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3,exterior_False,exterior_True,size_standard,distance_standard,municipality_standard,floor_standard,hasLift_standard
111,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,-0.5676168640520158,0.32551814451090866,0.06833862980017628,-0.25623866340318285
112,680.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0475888350243351,0.3184816283178928,-0.2584256023635321,0.06833862980017628,-0.25623866340318285
113,710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1968337975693102,0.5058494047203563,0.26431082507403486,1.252531525615225,-0.25623866340318285
114,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5566708210853718,-0.668047284952517,0.32551814451090866,0.7671780889277882,-0.25623866340318285
115,750.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7829294815569436,-0.8099264636341582,0.32551814451090866,-1.2512439464726683,0.604025855683706
116,695.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9526234769106225,-0.24079381293172036,0.32551814451090866,-1.2512439464726683,0.604025855683706
117,630.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.16071816526012103,1.3796667836736307,-1.6196846645794054,-1.2512439464726683,-4.185620372065892
118,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8756097789840258,0.8923812901491557,1.086286869621768,-1.2512439464726683,0.604025855683706
119,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,-0.5364292997176687,0.32551814451090866,0.5868697173249323,0.604025855683706
120,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8756097789840258,0.793889992419702,-1.7385523723962688,-1.2512439464726683,0.604025855683706
121,650.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6698001513211578,-0.7837483008250171,0.32551814451090866,-1.2663960811836383,0.604025855683706
122,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0657528071464084,-1.2027604993688619,0.32551814451090866,-1.2663960811836383,0.604025855683706
123,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,0.08514047340184498,0.8590700042941701,-1.2512439464726683,0.604025855683706
124,735.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5182701280895523,-0.33678040989857105,0.32551814451090866,0.5868697173249323,0.604025855683706
125,610.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8574458068619524,0.3383576408211295,-1.2780056861667206,-1.2663960811836383,0.604025855683706
126,580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.16071816526012103,1.9146223884863565,-2.747172803829894,-1.2512439464726683,-4.185620372065892
127,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,0.6811784581025667,-0.4476358725108889,-1.2025652485928284,-0.25623866340318285
128,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5001061559674789,-0.8298832729361886,0.32551814451090866,0.7671780889277882,-0.25623866340318285
129,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7443164766261664,1.1556980574176459,0.24586183934677466,0.5868697173249323,-0.25623866340318285
130,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4435414908495859,-0.5567900930136673,0.32551814451090866,1.801441218422622,0.604025855683706
131,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17866982544723678,0.45179634632740756,0.26431082507403486,0.06833862980017628,-0.25623866340318285
132,560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.744528788561124,-1.190236995555847,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
133,700.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.914222783914803,-1.138042263535152,0.32551814451090866,-1.2512439464726683,-4.185620372065892
134,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.309963127805096,-0.029510184086337772,1.6338742882066621,0.5868697173249323,0.604025855683706
135,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7443164766261664,0.27670968334157814,-1.2780056861667206,0.06833862980017628,-0.25623866340318285
136,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.273847495495907,-0.5275416518503677,0.32551814451090866,1.252531525615225,-0.25623866340318285
137,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.40492848591880864,-0.5648697728930319,0.32551814451090866,0.06833862980017628,-0.25623866340318285
138,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46149315103670163,-0.633870239062805,0.32551814451090866,0.5868697173249323,-0.25623866340318285
139,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34836382080091566,0.3534666421955412,-0.2584256023635321,0.5868697173249323,-0.25623866340318285
140,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16071816526012103,-0.7045674380072446,0.32551814451090866,0.7671780889277882,0.604025855683706
141,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.273847495495907,-0.2150196341165475,0.24171987568577724,0.06833862980017628,-0.25623866340318285
142,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6698001513211578,-0.8864410320917404,0.32551814451090866,0.06833862980017628,-0.25623866340318285
143,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.309963127805096,-0.6571397171153749,0.32551814451090866,-1.2512439464726683,-4.185620372065892
144,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.309963127805096,-0.6637650546164537,0.32551814451090866,-1.2512439464726683,-4.185620372065892
145,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8008811417440594,0.6303572716613638,0.9956523965186366,0.7671780889277882,-0.25623866340318285
146,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0837044673335243,2.2727138007397927,-0.6049453392539653,0.5868697173249323,-0.25623866340318285
147,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16071816526012103,0.03860151729670526,1.6207452803858362,0.06833862980017628,0.604025855683706
148,750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2533984626872032,1.5626715329412373,0.35147764727483816,0.7671780889277882,-0.25623866340318285
149,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16071816526012103,-0.9697425316479887,0.32551814451090866,0.5868697173249323,0.604025855683706
150,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16071816526012103,-0.5683440352411586,0.32551814451090866,0.06833862980017628,-0.25623866340318285
151,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5001061559674789,-0.6753997936427387,0.32551814451090866,0.06833862980017628,-0.25623866340318285
152,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23523449056512974,1.0704574346903502,0.24586183934677466,1.252531525615225,-0.25623866340318285
153,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34836382080091566,-0.6030058619236325,0.32551814451090866,0.7671780889277882,-0.25623866340318285
154,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,-0.6718447344958183,0.32551814451090866,0.5868697173249323,-0.25623866340318285
155,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3304121606137999,-0.6773389168137862,0.32551814451090866,0.7671780889277882,-0.25623866340318285
156,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5566708210853718,-0.8740791218763126,0.32551814451090866,0.7671780889277882,-0.25623866340318285
157,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,-0.6419499189421696,0.32551814451090866,0.06833862980017628,-0.25623866340318285
158,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9526234769106225,-0.9013076430697711,0.32551814451090866,0.5868697173249323,-0.25623866340318285
159,670.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5746224812724875,0.7872646549186231,-1.7385523723962688,0.7671780889277882,0.604025855683706
160,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.273847495495907,-0.8479009590671716,0.32551814451090866,0.06833862980017628,-0.25623866340318285
161,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6877518115082735,1.1091591013125062,0.24586183934677466,0.7671780889277882,0.604025855683706
162,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1221051603293438,-0.5620418849352543,0.32551814451090866,1.252531525615225,-0.25623866340318285
163,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6698001513211578,-0.6169837081149331,0.32551814451090866,0.06833862980017628,-0.25623866340318285
164,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17866982544723678,-0.7018203468482608,0.32551814451090866,0.7671780889277882,0.604025855683706
165,730.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6698001513211578,-1.1717345286321021,0.32551814451090866,-1.2512439464726683,0.604025855683706
166,620.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0271398022156313,0.45955283901159755,0.26431082507403486,-1.2512439464726683,0.604025855683706
167,695.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5746224812724875,0.06098223056254502,0.31505848580242174,-1.2512439464726683,-0.25623866340318285
168,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.158433104573491,1.1737965403474224,-0.0641010573887986,-1.2512439464726683,0.604025855683706
169,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6311871463903805,1.2204162932513558,0.24586183934677466,-1.2512439464726683,0.604025855683706
170,695.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46149315103670163,-0.5552549538365881,0.32551814451090866,-1.2512439464726683,-0.25623866340318285
172,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2354468025000873,-1.1586454472275316,0.32551814451090866,-1.2512439464726683,-4.185620372065892
173,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17866982544723678,0.4362833609590277,0.26431082507403486,0.06833862980017628,-0.25623866340318285
174,690.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.592786453394561,0.44016160730112264,0.26431082507403486,-1.2512439464726683,0.604025855683706
175,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6698001513211578,-0.829560085741014,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
176,600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4051407978537662,-0.7296952424320684,0.32551814451090866,0.7671780889277882,0.604025855683706
177,723.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.801093453679017,0.11463130496152553,0.8590700042941701,-1.2512439464726683,0.604025855683706
178,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3869768257316929,-0.3921262170722181,0.32551814451090866,0.7671780889277882,0.604025855683706
179,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5746224812724875,-0.29888671126435135,0.24171987568577724,-1.2512439464726683,-4.185620372065892
180,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6698001513211578,2.072176146133965,-2.2961775481296987,-1.2512439464726683,-4.185620372065892
181,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7443164766261664,-0.05770826686532,1.6338742882066621,0.5868697173249323,-0.25623866340318285
182,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16071816526012103,-0.9744287459780202,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
183,550.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0475888350243351,-0.29315013855000255,-3.4236656873801876,-1.2512439464726683,-0.25623866340318285
184,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4435414908495859,-0.5611531201485241,0.32551814451090866,0.06833862980017628,-0.25623866340318285
185,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46149315103670163,-0.5585676225871276,0.32551814451090866,0.7671780889277882,0.604025855683706
186,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0475888350243351,-0.7001236140735941,0.32551814451090866,1.252531525615225,-0.25623866340318285
187,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4617054629716593,-1.1432132586579453,0.32551814451090866,0.06833862980017628,-0.25623866340318285
188,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2149977696913834,2.3105267025752187,-2.5465390913051835,0.06833862980017628,-0.25623866340318285
189,690.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.40492848591880864,1.2343941394426565,0.24586183934677466,-1.2663960811836383,-0.25623866340318285
190,750.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.801093453679017,-0.984043565034464,0.32551814451090866,1.1736189129542818,0.604025855683706
191,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6698001513211578,-0.3917222330782499,0.32551814451090866,0.5868697173249323,0.604025855683706
192,620.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.592786453394561,0.35637532695211244,-1.2780056861667206,-1.2663960811836383,0.604025855683706
193,590.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.273847495495907,2.3568232682839776,-2.5216751759797966,-1.2663960811836383,-0.25623866340318285
194,750.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.309963127805096,0.4412927624842337,1.6338742882066621,0.7671780889277882,0.604025855683706
195,720.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1788821373821945,-0.7579741220098443,0.32551814451090866,0.5868697173249323,0.604025855683706
196,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4230924580408821,2.190139472372687,-0.8389053413012905,0.06833862980017628,-0.25623866340318285
197,692.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.479657123158775,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
198,670.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2533984626872032,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
199,609.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0475888350243351,1.1981971735831034,0.24586183934677466,-1.2663960811836383,0.604025855683706
200,718.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6493511185124539,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
201,694.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.366527792922989,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
202,658.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1968337975693102,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
203,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1788821373821945,-0.9482505831688791,0.32551814451090866,0.5868697173249323,0.604025855683706
204,723.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.76248044874824,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
205,728.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9321744441019189,0.3989552399163635,-0.2584256023635321,-1.2512439464726683,0.604025855683706
206,650.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.6313994583253382,-0.8432147447371401,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
207,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17866982544723678,1.1559404478140267,0.24586183934677466,0.7671780889277882,-0.25623866340318285
208,735.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17866982544723678,0.4467869448022016,0.26431082507403486,1.252531525615225,-0.25623866340318285
209,699.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1968337975693102,0.9960435830014027,1.2011250226180696,0.5868697173249323,-0.25623866340318285
210,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5746224812724875,0.148242773259682,0.8632406287177589,1.252531525615225,-0.25623866340318285
211,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1402691324514171,1.0526821389557481,0.24586183934677466,-1.2663960811836383,0.604025855683706
212,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9140104719798453,1.5678425280640307,0.35147764727483816,0.5868697173249323,0.604025855683706
213,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2533984626872032,-0.29315013855000255,0.24171987568577724,-1.2025652485928284,0.604025855683706
214,710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5180578161545946,0.4227094987616953,0.26431082507403486,1.252531525615225,-0.25623866340318285
215,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2917991556830227,-0.614721397748711,0.32551814451090866,0.06833862980017628,-0.25623866340318285
216,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6132354862032647,-0.7818091776539696,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
217,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23523449056512974,-0.9853363138151623,0.32551814451090866,0.7671780889277882,0.604025855683706
219,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5001061559674789,-0.9538255622856406,0.32551814451090866,-1.2663960811836383,-0.25623866340318285
220,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00897583009355787,-0.5612339169473178,0.32551814451090866,1.252531525615225,-0.25623866340318285
221,750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0271398022156313,0.7126084128332948,0.9956523965186366,0.7671780889277882,-0.25623866340318285
222,610.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.744528788561124,-0.8090376988474282,0.32551814451090866,0.06833862980017628,0.604025855683706
223,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.273847495495907,0.17522890405675956,0.8632406287177589,1.252531525615225,-0.25623866340318285
